uniprotID_S288c	GeneName_S288C	Standard _A	Standard _B	Standard _C	High_temperature_A	High_temperature_B	High_temperature_C	Low_pH_A	Low_pH_B	Low_pH_C	Osmotic_stress _A	Osmotic_stress _B	Osmotic_stress _C
P38011	YMR116C	0.000015855	1.68697E-05	1.35719E-05	1.05157E-05	1.15229E-05	1.36583E-05	1.34096E-05	1.53698E-05	1.41669E-05	1.78706E-05	2.1339E-05	1.86936E-05
P09436	YBL076C	1.72502E-06	1.70811E-06	1.41638E-06	1.53505E-06	2.25624E-06	2.21998E-06	1.57262E-06	1.47015E-06	2.19632E-06	2.76877E-06	3.04506E-06	2.67472E-06
P04840	YNL055C	1.57282E-05	1.32759E-05	1.44175E-05	1.7365E-05	1.88557E-05	1.16841E-05	1.40778E-05	1.55034E-05	1.77309E-05	1.41084E-05	1.56956E-05	1.79882E-05
P32316	YBL015W	4.17304E-06	4.16458E-06	4.77764E-06	5.2377E-06	8.98467E-06	6.76872E-06	5.56875E-06	6.10335E-06	6.37065E-06	1.12867E-05	1.45787E-05	1.38733E-05
P00890	YNR001C	1.58973E-06	3.64454E-06	2.12668E-06	3.27155E-06	4.47219E-06	4.35132E-06	7.3062E-06	3.31898E-06	6.3261E-06	1.59895E-05	9.28803E-06	1.01698E-05
P08679	YCR005C	4.6508E-08	2.25352E-07	1.67429E-07	3.11039E-07	7.49394E-07	3.8477E-07	1.49243E-06	2.05376E-07	8.019E-07	4.87328E-06	2.37491E-06	2.78641E-06
P43635	YPR001W	6.25744E-07	7.399E-07	5.4964E-07	9.6696E-07	1.1805E-06	6.48669E-07	7.4844E-07	5.346E-07	7.35075E-07	7.34813E-07	9.75831E-07	8.17112E-07
P07256	YBL045C	6.17288E-06	8.28688E-06	7.31444E-06	7.09104E-06	6.0435E-06	6.4464E-06	6.54885E-06	6.54885E-06	7.88535E-06	1.23449E-05	1.19334E-05	1.13455E-05
P15180	YDR037W	5.4964E-06	3.94472E-06	4.77764E-06	4.39161E-06	4.55277E-06	4.10958E-06	3.84467E-06	4.45055E-06	4.39263E-06	6.17243E-06	7.40691E-06	7.70084E-06
Q00711	YKL148C	3.31475E-06	4.35484E-06	3.72064E-06	3.32393E-06	4.87509E-06	5.03625E-06	3.23879E-06	4.14761E-06	3.48827E-06	6.58392E-06	5.99607E-06	6.29E-06
P47052	YJL045W	3.19637E-07	7.22988E-07	6.29972E-07	8.78322E-07	1.30943E-06	1.0838E-06	5.9697E-07	7.70715E-07	3.92486E-07	7.64205E-07	7.99476E-07	6.70149E-07
P04147	YER165W	4.60852E-06	4.31256E-06	4.1519E-06	3.87993E-06	4.71393E-06	4.55277E-06	3.98723E-06	4.6332E-06	4.07187E-06	6.05486E-06	5.99607E-06	6.76028E-06
P17967	YCL043C	4.48168E-06	4.21109E-06	5.03132E-06	4.75422E-06	6.0435E-06	5.27799E-06	5.12325E-06	4.08078E-06	3.93822E-06	7.40691E-06	6.99542E-06	8.2299E-06
P40054	YER081W	4.0166E-06	3.21328E-06	3.23019E-06	2.64705E-06	2.5141E-06	3.27155E-06	3.35462E-06	3.68874E-06	4.94505E-06	5.83147E-06	4.96145E-06	4.4853E-06
P40510	YIL074C	3.42891E-06	3.76292E-06	3.23019E-06	3.3763E-06	2.5141E-06	3.56164E-06	2.88684E-06	3.68874E-06	3.75111E-06	5.09078E-06	4.96145E-06	4.4853E-06
P07257	YPR191W	9.04792E-06	1.09505E-05	7.01848E-06	6.36582E-06	7.93713E-06	8.38032E-06	8.6427E-06	7.3062E-06	8.95455E-06	1.44023E-05	1.51077E-05	1.51077E-05
P39015	YLR150W	1.49671E-05	1.25572E-05	1.15847E-05	1.32554E-05	1.17244E-05	1.39403E-05	1.48797E-05	1.21176E-05	1.55034E-05	1.95754E-05	2.25734E-05	1.7224E-05
P07806	YGR094W	2.28735E-06	1.83918E-06	1.59396E-06	2.20789E-06	1.81305E-06	1.82514E-06	1.20731E-06	1.50134E-06	2.24087E-06	1.83409E-06	2.96276E-06	2.49248E-06
P38088	YBR121C	3.31052E-06	2.56217E-06	2.73552E-06	2.61885E-06	3.07413E-06	3.85978E-06	3.2076E-06	3.17196E-06	4.06296E-06	5.12605E-06	4.59111E-06	4.97321E-06
P15705	YOR027W	4.48168E-06	2.87504E-06	3.47119E-06	5.31828E-06	4.59306E-06	5.72118E-06	3.47045E-06	4.94505E-06	3.07395E-06	6.81906E-06	6.17243E-06	8.70018E-06
P23301	YEL034W	3.25133E-05	2.55371E-05	2.65096E-05	2.88476E-05	3.16679E-05	3.75906E-05	0.00003564	4.81309E-05	3.03386E-05	4.93794E-05	4.01502E-05	6.77585E-05
P19211	YJR047C	2.32117E-07	2.17319E-07	4.56624E-07	1.95004E-07	2.03062E-07	2.41337E-07	1.79982E-07	1.02911E-06	2.16959E-07	2.7335E-07	2.86871E-07	6.81906E-07
P53252	YGR086C	7.52584E-06	5.66552E-06	6.00376E-06	4.31103E-06	4.87509E-06	4.39161E-06	5.83605E-06	7.79625E-06	7.0389E-06	7.11299E-06	5.24362E-06	6.76028E-06
Q12230	YPL004C	3.79674E-06	2.82008E-06	2.6425E-06	1.92586E-06	2.9734E-06	2.74778E-06	2.94476E-06	3.59073E-06	3.54173E-06	3.11561E-06	2.82756E-06	3.9386E-06
P17505	YKL085W	1.04854E-05	9.80896E-06	7.31444E-06	7.37307E-06	1.01934E-05	9.70989E-06	1.04693E-05	9.93465E-06	6.72705E-06	2.13977E-05	1.82821E-05	2.33964E-05
P38891	YHR208W	5.62324E-06	6.42656E-06	3.92781E-06	4.39161E-06	4.91538E-06	4.27074E-06	4.67775E-06	0.000004455	3.8313E-06	6.64271E-06	6.93663E-06	6.70149E-06
P47176	YJR148W	2.93423E-06	4.48168E-06	3.32744E-06	3.05398E-06	2.86865E-06	2.37308E-06	3.40362E-06	3.7422E-06	3.06059E-06	1.08164E-06	1.75179E-06	1.46963E-06
P26637	YPL160W	1.68274E-06	1.57282E-06	1.31068E-06	1.41418E-06	1.47059E-06	1.64786E-06	1.1583E-06	1.27413E-06	1.75527E-06	1.86936E-06	2.44546E-06	1.45199E-06
P39676	YGR234W	9.38616E-06	8.79424E-06	8.96336E-06	2.25624E-06	2.08299E-06	1.09992E-06	1.12266E-05	1.01129E-05	8.77635E-06	1.33442E-05	1.04637E-05	1.12279E-05
P06208	YNL104C	6.1306E-06	4.77764E-06	3.73755E-06	3.49314E-06	3.83964E-06	4.06929E-06	3.96495E-06	3.94713E-06	5.2569E-06	4.10319E-06	4.30306E-06	4.55584E-06
Q12166	YOR108W	6.9762E-07	7.77952E-07	4.8622E-07	4.79451E-07	4.99596E-07	5.92263E-07	3.50609E-07	4.85595E-07	5.30145E-07	6.70149E-07	8.58261E-07	4.69104E-07
P32454	YKL157W	1.94065E-06	1.30222E-06	1.6912E-06	2.14343E-06	1.80096E-06	2.3892E-06	1.24295E-06	1.75527E-06	1.49688E-06	1.51665E-06	8.99411E-07	7.58327E-07
P37898	YHR047C	1.27686E-06	6.21516E-07	7.399E-07	1.07171E-06	6.64785E-07	8.8638E-07	5.1678E-07	1.73745E-07	1.08702E-06	4.86152E-07	4.17374E-07	3.50359E-07
P07342	YMR108W	3.95741E-06	2.79048E-06	3.04839E-06	1.90572E-06	2.13537E-06	3.09427E-06	2.45471E-06	0.000004455	2.44134E-06	3.73285E-06	3.67994E-06	4.98497E-06
P40069	YER110C	1.62778E-06	1.43752E-06	1.62355E-06	1.36986E-06	1.34569E-06	1.14021E-06	1.48797E-06	1.01129E-06	1.98248E-06	2.86871E-06	2.74526E-06	2.09275E-06
(P0CX35-P0CX36)	YJR145C YHR203C	1.60241E-05	1.58127E-05	1.30222E-05	1.00322E-05	1.47864E-05	1.07977E-05	1.96466E-05	1.67063E-05	1.26077E-05	1.40496E-05	1.37557E-05	2.02808E-05
P38999	YNR050C	6.80708E-06	6.00376E-06	6.9762E-06	5.07654E-06	4.67364E-06	4.14987E-06	6.45975E-06	6.7716E-06	5.65785E-06	1.23449E-05	1.13455E-05	9.52317E-06
P38249	YBR079C	1.46712E-06	1.67852E-06	1.74616E-06	1.79693E-06	1.87349E-06	1.8614E-06	1.47906E-06	1.92902E-06	2.33888E-06	2.52188E-06	2.49836E-06	2.99804E-06
P07264	YGL009C	2.78202E-06	3.39086E-06	2.77357E-06	1.69621E-06	2.02659E-06	2.88879E-06	2.41016E-06	2.37452E-06	3.22097E-06	3.46832E-06	4.91443E-06	3.75636E-06
P49367	YDR234W	4.31256E-06	2.93E-06	3.76292E-06	3.11442E-06	3.41659E-06	2.15149E-06	2.42352E-06	2.50817E-06	2.74428E-06	4.83801E-06	4.09731E-06	4.47942E-06
P15992	YBR072W	2.63404E-05	3.19637E-05	2.5664E-05	2.53424E-05	2.09508E-05	1.8896E-05	2.85566E-05	3.62637E-05	2.93585E-05	1.4226E-05	1.37557E-05	1.45199E-05
P10081	YKR059W	5.20044E-06	6.80708E-06	6.63796E-06	5.03625E-06	6.36582E-06	5.80176E-06	6.6825E-06	4.76685E-06	7.61805E-06	1.29915E-05	1.12279E-05	1.14043E-05
P00931	YGL026C	3.40354E-06	3.36972E-06	3.50078E-06	2.55036E-06	2.19178E-06	2.60273E-06	3.73329E-06	3.23433E-06	2.66409E-06	5.17308E-06	3.7446E-06	3.93272E-06
P00817	YBR011C	1.31491E-05	0.000011627	1.18384E-05	7.57452E-06	1.21676E-05	1.14424E-05	1.13603E-05	1.18503E-05	1.02911E-05	1.46375E-05	1.53429E-05	1.84585E-05
P32582	YGR155W	5.62324E-06	5.83464E-06	5.03132E-06	3.00563E-06	4.35132E-06	3.43674E-06	5.0787E-06	5.03415E-06	5.5242E-06	6.23121E-06	6.93663E-06	6.81906E-06
P08536	YJR010W	3.53461E-06	5.4964E-06	3.86016E-06	2.74778E-06	5.68089E-06	5.11683E-06	4.76685E-06	0.000004455	5.47965E-06	7.28934E-06	9.22925E-06	9.22925E-06
P05750	YNL178W	1.09505E-05	1.52208E-05	1.33605E-05	1.06366E-05	1.18453E-05	1.14021E-05	1.80428E-05	1.30977E-05	1.60826E-05	1.91639E-05	2.01045E-05	1.49314E-05
P49090	YGR124W	3.20905E-06	1.99984E-06	1.77576E-06	1.79291E-06	1.52699E-06	1.81708E-06	2.14286E-06	1.18503E-06	1.46124E-06	1.63422E-06	2.15741E-06	3.09209E-06
P49089	YPR145W	2.54526E-06	2.38459E-06	1.92374E-06	1.31345E-06	1.21273E-06	1.26511E-06	2.49035E-06	2.17404E-06	2.57945E-06	1.24036E-06	1.93403E-06	2.01045E-06
P38788	YHR064C	3.46696E-06	4.39712E-06	3.65722E-06	3.74294E-06	3.03384E-06	3.12248E-06	3.25661E-06	2.75765E-06	3.9204E-06	5.55518E-06	6.17243E-06	5.99607E-06
P39522	YJR016C	4.27028E-06	4.48168E-06	5.0736E-06	2.42546E-06	2.91297E-06	2.55842E-06	3.31452E-06	3.43926E-06	2.89575E-06	5.032E-06	4.68516E-06	3.45068E-06
Q03690	YMR012W	1.25149E-06	1.31491E-06	1.31914E-06	9.87105E-07	1.09589E-06	9.30699E-07	5.92515E-07	9.40005E-07	1.23849E-06	1.74591E-06	1.82821E-06	1.87524E-06
P25294	YNL007C	8.62512E-06	8.07548E-06	5.66552E-06	7.69539E-06	8.01771E-06	8.98467E-06	7.52895E-06	6.90525E-06	7.5735E-06	1.14043E-05	1.19921E-05	1.11692E-05
P16120	YCR053W	4.31256E-06	5.7078E-06	4.27028E-06	2.94117E-06	3.53343E-06	2.36502E-06	3.79566E-06	3.68429E-06	4.58865E-06	6.11364E-06	4.99085E-06	5.07902E-06
P38158	YBR299W	6.00376E-07	9.59756E-07	4.17304E-07	6.16437E-07	4.14987E-07	7.61481E-07	1.04247E-06	7.43985E-07	1.25631E-06	1.99281E-06	3.57413E-06	2.99804E-06
0	0	7.56812E-07	1.20921E-06	5.285E-07	7.77597E-07	5.2377E-07	9.58902E-07	1.15385E-06	9.40005E-07	1.38996E-06	2.25147E-06	4.17374E-06	3.23318E-06
P53051	YGR287C	0	0	0	0	0	0	0	0	0	1.18746E-06	2.52188E-06	1.55192E-06
P13711	YGL205W	2.78625E-06	2.6129E-06	2.81162E-06	2.48589E-06	2.29653E-06	2.3892E-06	2.29433E-06	2.23641E-06	3.42144E-06	3.48007E-06	4.98497E-06	3.80339E-06
P80210	YNL220W	3.54729E-06	4.56624E-06	4.94676E-06	3.52538E-06	3.67042E-06	4.71393E-06	4.05405E-06	0.000004455	5.56875E-06	7.87719E-06	1.08164E-05	7.75962E-06
P17076	YHL033C	8.49828E-06	9.34388E-06	6.42656E-06	1.16841E-05	7.45365E-06	8.82351E-06	1.41669E-05	1.11821E-05	1.00238E-05	9.99345E-06	1.22861E-05	1.27563E-05
P29453	YLL045C	7.8218E-06	9.34388E-06	6.42656E-06	1.03142E-05	6.24495E-06	8.09829E-06	1.27859E-05	0.000009801	8.59815E-06	7.64205E-06	1.14043E-05	1.11104E-05
(P0CH09-P0CH08)	YKR094C YIL148W	7.14532E-06	7.94864E-06	1.0274E-05	1.38598E-05	8.70264E-06	1.03545E-05	0.00000891	6.0588E-06	6.63795E-06	9.99345E-06	4.35009E-06	4.80273E-06
P05759	YLR167W	5.4964E-06	5.15816E-06	7.94864E-06	1.07171E-05	7.77597E-06	7.97742E-06	6.90525E-06	3.84467E-06	5.12325E-06	7.75962E-06	3.3625E-06	4.67929E-06
P41805	YLR075W	1.43329E-05	1.52631E-05	1.35719E-05	1.36986E-05	1.42627E-05	1.09992E-05	1.59489E-05	1.66172E-05	1.62162E-05	1.68713E-05	2.27498E-05	1.91051E-05
P23641	YJR077C	7.44128E-06	6.9762E-06	7.69496E-06	8.74293E-06	9.10554E-06	7.73568E-06	6.19245E-06	7.8408E-06	0.000008019	1.52841E-05	1.76943E-05	1.41672E-05
P32565	YIL075C	1.73348E-06	1.41638E-06	1.98293E-06	1.45447E-06	1.5149E-06	1.4585E-06	1.17167E-06	1.47906E-06	1.83546E-06	1.78119E-06	2.87459E-06	2.16329E-06
P07702	YBR115C	1.3741E-06	1.28531E-06	1.32336E-06	1.27316E-06	6.88959E-07	7.57452E-07	7.0389E-07	6.72705E-07	1.02465E-06	1.61659E-06	1.44023E-06	1.72828E-06
P39518	YER015W	2.81162E-06	2.79048E-06	2.70592E-06	2.65108E-06	3.0701E-06	2.92103E-06	2.1785E-06	2.39679E-06	2.94476E-06	4.56759E-06	4.79098E-06	3.64467E-06
P38998	YIR034C	6.08832E-06	0.000007399	7.99092E-06	5.11683E-06	5.31828E-06	4.59306E-06	5.7915E-06	5.56875E-06	6.5043E-06	1.16394E-05	1.03462E-05	8.70018E-06
P38764	YHR027C	1.50517E-06	1.1331E-06	1.2684E-06	1.09589E-06	1.22885E-06	1.06366E-06	1.50134E-06	8.7318E-07	1.40333E-06	1.4226E-06	3.10973E-06	3.13324E-06
P21576	YKR001C	3.23865E-06	2.04635E-06	2.25775E-06	2.41337E-06	1.91378E-06	2.61885E-06	2.37006E-06	2.45025E-06	2.35224E-06	2.96864E-06	2.69823E-06	3.16851E-06
P14742	YKL104C	3.14986E-06	2.78202E-06	2.58754E-06	2.80016E-06	3.24737E-06	2.7236E-06	2.30324E-06	2.23641E-06	2.4458E-06	2.88634E-06	3.02743E-06	2.03984E-06
P32340	YML120C	5.4964E-06	4.60852E-06	3.42045E-06	2.73166E-06	3.30781E-06	2.36905E-06	4.27235E-06	5.21235E-06	4.30799E-06	7.99476E-06	8.75897E-06	9.17046E-06
0	0	1.53476E-06	1.25994E-06	1.20498E-06	1.80096E-06	1.17647E-06	2.22401E-06	1.18949E-06	1.14939E-06	2.41461E-06	9.8171E-07	1.02874E-06	7.11299E-07
P38695	YHR096C	2.5368E-07	3.31898E-07	5.96148E-07	1.54714E-06	8.78322E-07	1.36986E-06	2.74874E-07	2.16513E-07	5.47965E-07	6.93663E-07	5.75505E-07	1.71064E-07
P23585	YMR011W	4.05888E-07	1.7673E-07	2.02521E-07	2.44157E-07	1.65189E-07	1.95809E-07	2.25423E-07	8.77635E-08	2.70864E-07	3.42129E-07	2.32789E-07	5.53167E-07
P07284	YDR023W	3.8052E-06	4.13921E-06	3.08221E-06	3.19903E-06	4.14987E-06	3.95245E-06	2.94921E-06	4.32135E-06	5.03415E-06	4.83801E-06	5.85499E-06	5.93729E-06
P37012	YMR105C	2.5664E-06	2.60868E-06	2.09709E-06	3.74294E-06	4.59306E-06	4.91538E-06	2.87348E-06	2.56608E-06	4.40154E-06	2.53363E-06	3.16851E-06	1.45199E-06
P33401	YKL127W	6.21516E-07	3.51347E-07	4.31256E-07	3.15471E-07	3.28364E-07	5.11683E-07	2.90912E-07	1.48797E-07	3.50163E-07	2.0516E-07	2.15153E-07	2.78641E-07
P10964	YOR341W	3.52615E-07	1.70388E-07	3.28516E-07	3.96454E-07	2.4456E-07	3.27558E-07	3.34125E-07	2.09385E-07	5.21235E-07	2.89222E-07	3.03331E-07	4.05617E-07
P04050	YDL140C	4.05042E-07	1.60241E-07	2.56217E-07	2.49395E-07	1.49476E-07	2.07896E-07	2.30324E-07	1.70627E-07	1.3365E-07	1.68713E-07	2.47485E-07	3.43892E-07
P50095	YLR432W	2.21547E-06	2.9596E-06	3.12449E-06	3.76712E-06	3.68251E-06	3.02578E-06	2.45025E-06	2.48589E-06	2.4948E-06	6.64271E-06	5.8785E-06	6.52514E-06
P50094	YML056C	1.20498E-06	9.63984E-07	7.14532E-07	8.62206E-07	8.98467E-07	1.44238E-06	7.97445E-07	6.01425E-07	9.57825E-07	1.21097E-06	1.26976E-06	1.06401E-06
P13663	YDR158W	6.7648E-06	7.1876E-06	6.7648E-06	4.91538E-06	6.32553E-06	5.19741E-06	5.2569E-06	7.3953E-06	7.17255E-06	6.40757E-06	7.23056E-06	6.99542E-06
P08417	YPL262W	4.35484E-06	4.35484E-06	4.60852E-06	2.9452E-06	4.63335E-06	2.81224E-06	4.35254E-06	4.76685E-06	3.53282E-06	8.17112E-06	7.34813E-06	1.02874E-05
P13188	YOR168W	1.77576E-06	1.53899E-06	1.62355E-06	2.08299E-06	1.91378E-06	1.84125E-06	1.27413E-06	1.74636E-06	1.9112E-06	2.57478E-06	2.52776E-06	2.88634E-06
P26783	YJR123W	1.20921E-05	1.30645E-05	1.10774E-05	1.17244E-05	9.02496E-06	9.83076E-06	1.23404E-05	1.43897E-05	1.21176E-05	1.98693E-05	2.08687E-05	1.54605E-05
P07263	YPR033C	2.07595E-06	2.1436E-06	1.30645E-06	8.13858E-07	9.91134E-07	1.54311E-06	1.01129E-06	1.26968E-06	1.38996E-06	1.97518E-06	2.06923E-06	2.5983E-06
P38708	YHR020W	3.13295E-06	2.25775E-06	2.05481E-06	2.63497E-06	1.81708E-06	2.15552E-06	1.48352E-06	2.3567E-06	2.75319E-06	2.25734E-06	2.9804E-06	2.6806E-06
P32527	YGR285C	5.24272E-06	4.90448E-06	4.69308E-06	4.10958E-06	4.87509E-06	3.68654E-06	6.45975E-06	6.0588E-06	5.21235E-06	5.3318E-06	6.87785E-06	5.79032E-06
P04801	YIL078W	1.75462E-06	1.77999E-06	1.88146E-06	1.72441E-06	2.07091E-06	1.82111E-06	1.47461E-06	1.75082E-06	1.91565E-06	2.23971E-06	3.12736E-06	2.29262E-06
P25087	YML008C	5.03132E-06	5.11588E-06	4.69308E-06	3.58581E-06	2.78807E-06	4.4319E-06	5.21235E-06	5.74695E-06	5.8806E-06	5.47288E-06	4.80861E-06	4.82037E-06
P41338	YPL028W	5.15816E-06	4.4394E-06	3.58112E-06	4.0008E-06	5.56002E-06	5.31828E-06	3.68874E-06	5.0787E-06	4.44164E-06	5.60221E-06	5.41998E-06	5.73742E-06
P07991	YLR438W	7.73724E-06	6.1306E-06	5.66552E-06	6.16437E-06	7.49394E-06	7.21191E-06	5.39055E-06	5.92515E-06	6.8607E-06	3.22142E-06	2.35728E-06	3.46832E-06
P38219	YBR025C	4.4394E-06	4.17304E-06	3.63608E-06	4.06929E-06	5.6406E-06	6.24495E-06	4.35254E-06	4.76685E-06	4.85595E-06	8.05355E-06	9.52317E-06	7.58327E-06
P32476	YGR175C	4.8622E-06	3.72064E-06	3.17523E-06	2.43352E-06	2.09911E-06	1.78485E-06	2.86457E-06	3.63528E-06	4.25453E-06	5.44349E-07	5.70802E-07	4.79686E-07
P38934	YOR198C	4.94676E-06	3.20482E-06	3.6699E-06	3.88396E-06	0.000004029	2.70346E-06	4.85595E-06	4.76685E-06	3.73775E-06	5.44349E-06	5.32004E-06	6.87785E-06
Q05506	YDR341C	2.52834E-06	3.57266E-06	2.04635E-06	2.12328E-06	3.13859E-06	2.42143E-06	2.27651E-06	2.32997E-06	2.36115E-06	3.96211E-06	4.1561E-06	3.95623E-06
P38714	YHR091C	2.98074E-08	2.79471E-08	2.08018E-08	2.50604E-08	2.61079E-08	3.0983E-08	6.54885E-08	2.54381E-08	2.78438E-08	0	1.04049E-07	3.09209E-08
P07267	YPL154C	4.6508E-06	5.03132E-06	5.79236E-06	6.24495E-06	5.39886E-06	5.60031E-06	5.4351E-06	4.58865E-06	5.03415E-06	4.22076E-06	4.84388E-06	5.19072E-06
Q06440	YLR429W	1.75885E-06	1.80536E-06	1.97448E-06	1.61966E-06	1.26108E-06	1.82514E-06	2.34779E-06	2.41907E-06	2.46807E-06	3.11561E-06	3.26257E-06	3.77988E-06
P30624	YOR317W	2.37191E-06	1.34028E-06	2.82008E-06	2.28444E-06	2.53424E-06	2.28847E-06	2.24532E-06	2.02257E-06	2.05821E-06	2.40431E-06	2.92749E-06	2.63945E-06
P38427	YML100W	6.59568E-07	7.52584E-07	7.22988E-07	1.24093E-06	1.29331E-06	1.53505E-06	6.81615E-07	9.57825E-07	8.95455E-07	1.03462E-06	9.93467E-07	1.08164E-06
P38426	YMR261C	3.01879E-07	1.00204E-07	3.86439E-07	3.54552E-07	3.15471E-07	5.07654E-07	1.1583E-07	5.92515E-08	6.45975E-08	3.55649E-07	3.73285E-07	2.03396E-07
P15202	YDR256C	5.15816E-06	5.11588E-06	4.90448E-06	4.59306E-06	4.01691E-06	4.19016E-06	2.70864E-06	2.75765E-06	3.02049E-06	4.42651E-06	5.66687E-06	5.99607E-06
P06738	YPR160W	2.10554E-06	2.33808E-06	1.46712E-06	1.87751E-06	1.73247E-06	2.3207E-06	1.25631E-06	2.12949E-06	2.5839E-06	3.67994E-07	3.8563E-07	1.95754E-07
P53312	YGR244C	3.6234E-06	4.98904E-06	5.32728E-06	3.88799E-06	4.35132E-06	4.4319E-06	5.92515E-06	5.1678E-06	0.000005346	7.17177E-06	7.0542E-06	6.29E-06
(P0CX56-P0CX55)	YML026C YDR450W	1.35296E-05	2.00407E-05	1.61087E-05	1.94198E-05	1.18453E-05	1.40612E-05	2.50371E-05	2.12058E-05	2.0003E-05	2.32201E-05	3.06858E-05	2.95689E-05
(P0CX48-P0CX47)	YBR048W YDR025W	1.78844E-05	1.67429E-05	1.34873E-05	1.37792E-05	1.69621E-05	1.55519E-05	1.74636E-05	1.92011E-05	1.53252E-05	2.28086E-05	2.02808E-05	2.16917E-05
P32861	YKL035W	3.66145E-06	2.92578E-06	3.5642E-06	3.31184E-06	3.69459E-06	2.98146E-06	3.27443E-06	2.4458E-06	2.67746E-06	3.9915E-06	4.8674E-06	5.30829E-06
(P0CX44-P0CX43)	YGL135W YPL220W	9.13248E-06	1.01895E-05	9.55528E-06	8.42061E-06	1.03545E-05	1.22885E-05	1.06475E-05	1.08702E-05	8.50905E-06	1.3932E-05	2.06923E-05	1.4226E-05
P39730	YAL035W	1.38678E-06	1.20498E-06	1.17961E-06	1.42224E-06	1.12812E-06	1.04754E-06	8.50905E-07	7.128E-07	1.38551E-06	1.51665E-06	2.08687E-06	1.86348E-06
(P0CX46-P0CX45)	YIL018W YFR031C-A	1.08237E-05	8.75196E-06	9.80896E-06	7.85655E-06	8.17887E-06	8.21916E-06	1.50579E-05	1.13157E-05	8.7318E-06	1.18746E-05	1.24624E-05	1.04637E-05
P11986	YJL153C	2.83276E-06	3.83057E-06	2.31272E-06	3.89604E-06	3.57775E-06	3.4448E-06	2.19632E-06	2.21859E-06	2.64182E-06	5.45525E-06	5.38471E-06	5.09666E-06
P53622	YDL145C	9.0902E-07	7.86408E-07	1.01472E-06	9.54873E-07	9.91134E-07	1.02337E-06	8.8209E-07	8.3754E-07	8.50905E-07	1.42848E-06	1.39908E-06	1.1757E-06
P33299	YKL145W	2.89195E-06	2.96806E-06	2.01676E-06	2.66317E-06	1.85334E-06	1.95407E-06	2.90466E-06	2.94476E-06	2.69973E-06	3.09209E-06	3.24493E-06	3.58001E-06
P18759	YBR080C	1.75039E-07	1.64046E-07	2.24084E-07	4.14987E-07	9.95163E-08	2.27639E-08	3.14523E-07	1.49243E-07	1.63499E-07	9.4056E-07	9.87588E-07	7.17177E-07
P52917	YPR173C	0	0	1.80958E-07	0	2.27236E-07	5.19741E-08	0	2.21414E-07	2.42352E-07	1.66362E-07	0	1.46963E-07
P07246	YMR083W	3.64876E-06	5.24272E-06	3.91513E-06	3.69862E-06	4.91538E-06	5.39886E-06	3.71993E-06	4.43718E-06	4.85595E-06	3.87393E-06	7.99476E-06	5.82559E-06
P23542	YLR027C	4.4394E-06	4.48168E-06	4.35484E-06	2.87268E-06	2.4456E-06	3.54955E-06	3.70211E-06	3.77339E-06	5.12325E-06	6.93663E-06	7.28934E-06	7.34813E-06
P09938	YJL026W	3.66145E-06	3.75869E-06	4.69308E-06	3.07816E-06	4.47219E-06	3.45285E-06	3.67538E-06	2.83784E-06	5.12325E-06	3.91508E-06	4.10907E-06	2.46897E-06
P34760	YML028W	1.59818E-05	1.83072E-05	1.11619E-05	9.79047E-06	1.20467E-05	0.000012087	1.23849E-05	1.17612E-05	1.59935E-05	1.75179E-05	1.07577E-05	1.42848E-05
Q04120	YDR453C	1.33182E-06	1.24726E-06	1.29377E-06	0	0	0	3.64865E-07	0	4.39263E-07	1.96342E-07	0	0
P38968	YDL195W	1.20075E-06	7.90636E-07	8.37144E-07	7.13133E-07	8.62206E-07	1.09589E-06	7.61805E-07	7.2171E-07	9.84555E-07	8.46504E-07	1.04637E-06	8.75897E-07
P53090	YGL202W	4.77764E-06	5.0736E-06	2.355E-06	2.40531E-06	2.72763E-06	2.46172E-06	2.82893E-06	4.09415E-06	2.21414E-06	3.97974E-06	5.56106E-06	3.50359E-06
P15303	YPR181C	2.51989E-06	1.6616E-06	1.54322E-06	1.15229E-06	1.93392E-06	1.70024E-06	1.3766E-06	1.06475E-06	2.20968E-06	2.25734E-06	2.7335E-06	1.98693E-06
P21264	YOR128C	2.34231E-06	2.59599E-06	1.63201E-06	2.14746E-06	1.53102E-06	1.62772E-06	1.98248E-06	2.36115E-06	2.79329E-06	4.34421E-06	4.85564E-06	5.69627E-06
P53598	YOR142W	5.36956E-06	6.89164E-06	5.4964E-06	5.31828E-06	4.67364E-06	7.09104E-06	6.54885E-06	7.17255E-06	6.37065E-06	6.29E-06	7.81841E-06	7.11299E-06
P25443	YGL123W	9.34388E-06	8.75196E-06	1.09928E-05	7.21191E-06	1.08783E-05	6.80901E-06	1.02911E-05	9.93465E-06	7.35075E-06	1.18746E-05	1.74004E-05	1.45787E-05
P00175	YML054C	2.62982E-06	1.9026E-06	2.60022E-06	1.86946E-06	2.30056E-06	2.1112E-06	2.89575E-06	2.24532E-06	3.06059E-06	3.8563E-06	4.90267E-06	4.6205E-06
P33327	YDL215C	1.67852E-06	1.06123E-06	1.8265E-06	1.8332E-06	2.00241E-06	1.00322E-06	7.4844E-07	5.0787E-07	8.9991E-07	6.99542E-07	1.19334E-06	1.44611E-06
